id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str 
7.8894E+17,leah_galvin,RT @PlasticFreeJuly: Making #smashedavo with farmers markets ingredients means brekky is #plasticfree and at $2.20 there's money for the mo…,Thu Oct 20 03:10:32 +0000 2016,20/10/16 4:10,,en,,,357971706,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1512080604/Leah_20Galvin_20web_20Sept_202010_normal.jpg,1917,2272,Tasmanian,http://twitter.com/leah_galvin/statuses/788940436651909121,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[28,39]},{""text"":""plasticfree"",""indices"":[89,101]}],""symbols"":[],""user_mentions"":[{""screen_name"":""PlasticFreeJuly"",""name"":""Plastic Free July"",""id"":1229187248,""id_str"":""1229187248"",""indices"":[3,19]}],""urls"":[]}"
7.8894E+17,DRAUS,Aussie Housing Affordability: Let Them Eat Brunch' #ausecon #smashedavo #aussiehousing - https://t.co/DKZ0Okjx2W,Thu Oct 20 03:09:00 +0000 2016,20/10/16 4:09,,en,,,34134796,,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",http://pbs.twimg.com/profile_images/458832031158251520/GqqbUyLK_normal.jpeg,1278,966,Albert Park,http://twitter.com/DRAUS/statuses/788940050927149057,"{""hashtags"":[{""text"":""ausecon"",""indices"":[52,60]},{""text"":""smashedavo"",""indices"":[61,72]},{""text"":""aussiehousing"",""indices"":[73,87]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/DKZ0Okjx2W"",""expanded_url"":""http://buff.ly/2euq6H8"",""display_url"":""buff.ly/2euq6H8"",""indices"":[90,113]}]}"
7.88939E+17,localharvester,RT @PlasticFreeJuly: Making #smashedavo with farmers markets ingredients means brekky is #plasticfree and at $2.20 there's money for the mo…,Thu Oct 20 03:05:45 +0000 2016,20/10/16 4:05,,en,,,479586750,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1794641742/LocalHarvest_logo_normal.jpg,741,445,Australia,http://twitter.com/localharvester/statuses/788939233356451840,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[28,39]},{""text"":""plasticfree"",""indices"":[89,101]}],""symbols"":[],""user_mentions"":[{""screen_name"":""PlasticFreeJuly"",""name"":""Plastic Free July"",""id"":1229187248,""id_str"":""1229187248"",""indices"":[3,19]}],""urls"":[]}"
7.88939E+17,CreditUnionSA,How can Gen Y get into the housing market? See how you can get into the property market &amp; enjoy your #smashedavo… https://t.co/gGP19A1MFA,Thu Oct 20 03:03:12 +0000 2016,20/10/16 4:03,,en,,,414484541,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/588489255107764224/W71NTvAL_normal.jpg,673,1296,"Adelaide, South Australia",http://twitter.com/CreditUnionSA/statuses/788938592542298112,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[105,116]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/gGP19A1MFA"",""expanded_url"":""https://twitter.com/i/web/status/788938592542298112"",""display_url"":""twitter.com/i/web/status/7…"",""indices"":[118,141]}]}"
7.88938E+17,patrickdurkin,#smashedavo https://t.co/2rMCcMRG95,Thu Oct 20 03:00:38 +0000 2016,20/10/16 4:00,,en,,,38610154,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/779594130213089281/8nNuTAbz_normal.jpg,4661,3636,Melbourne,http://twitter.com/patrickdurkin/statuses/788937946057412609,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[0,11]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/2rMCcMRG95"",""expanded_url"":""https://twitter.com/patrickdurkin/status/788936744875941889"",""display_url"":""twitter.com/patrickdurkin/…"",""indices"":[12,35]}]}"
7.88937E+17,HeyBaudelaire,"People try to put us d-down...#GenY #smashedavo https://t.co/nsS249KF3C",Thu Oct 20 02:56:14 +0000 2016,20/10/16 3:56,,en,,,181416135,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/662234430195412996/msYPik-8_normal.jpg,461,325,"Melbourne, Australia",http://twitter.com/HeyBaudelaire/statuses/788936839583465473,"{""hashtags"":[{""text"":""GenY"",""indices"":[31,36]},{""text"":""smashedavo"",""indices"":[37,48]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/nsS249KF3C"",""expanded_url"":""https://www.instagram.com/p/BLxLSHPj011/"",""display_url"":""instagram.com/p/BLxLSHPj011/"",""indices"":[49,72]}]}"
7.88937E+17,coHomeAU,ICYMI: Part 2 of our series on Rent vs Buy https://t.co/wZhbO94PkT #innovation #ausproperty #ausecon #smashedavo… https://t.co/v9oGI5Cxmo,Thu Oct 20 02:55:16 +0000 2016,20/10/16 3:55,,en-gb,,,7.28018E+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/738519822753878017/w8dLWKlG_normal.jpg,21,62,Australia,http://twitter.com/coHomeAU/statuses/788936595193724928,"{""hashtags"":[{""text"":""innovation"",""indices"":[67,78]},{""text"":""ausproperty"",""indices"":[79,91]},{""text"":""ausecon"",""indices"":[92,100]},{""text"":""smashedavo"",""indices"":[101,112]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/wZhbO94PkT"",""expanded_url"":""https://blog.cohome.co/to-rent-or-buy-part-2-83c83f902ea6#.bwuxvd8pd"",""display_url"":""blog.cohome.co/to-rent-or-buy…"",""indices"":[43,66]},{""url"":""https://t.co/v9oGI5Cxmo"",""expanded_url"":""https://twitter.com/i/web/status/788936595193724928"",""display_url"":""twitter.com/i/web/status/7…"",""indices"":[114,137]}]}"
7.88937E+17,skye_phungarm,"RT @simonleobrown: Apartment boom makes growing your own #smashedavo easier, but it's still harder for renters. https://t.co/HOhPYiQdKH @ab…",Thu Oct 20 02:54:58 +0000 2016,20/10/16 3:54,,en,,,738999906,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/786753842092187648/TDdkqLgB_normal.jpg,179,2091,"Bangkok, Thailand",http://twitter.com/skye_phungarm/statuses/788936516961652737,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[57,68]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simonleobrown"",""name"":""Simon Leo Brown"",""id"":123155050,""id_str"":""123155050"",""indices"":[3,17]}],""urls"":[{""url"":""https://t.co/HOhPYiQdKH"",""expanded_url"":""http://www.abc.net.au/news/2016-10-20/growing-avocados-easier-with-apartment-boom-but-renters-miss-out/7949070"",""display_url"":""abc.net.au/news/2016-10-2…"",""indices"":[112,135]}]}"
7.88936E+17,Gaya12thri,"RT @simonleobrown: Apartment boom makes growing your own #smashedavo easier, but it's still harder for renters. https://t.co/HOhPYiQdKH @ab…",Thu Oct 20 02:53:34 +0000 2016,20/10/16 3:53,,en,,,330929071,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/546279732552036353/ME4NA3JV_normal.jpeg,549,1863,Melbourne,http://twitter.com/Gaya12thri/statuses/788936166066094080,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[57,68]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simonleobrown"",""name"":""Simon Leo Brown"",""id"":123155050,""id_str"":""123155050"",""indices"":[3,17]}],""urls"":[{""url"":""https://t.co/HOhPYiQdKH"",""expanded_url"":""http://www.abc.net.au/news/2016-10-20/growing-avocados-easier-with-apartment-boom-but-renters-miss-out/7949070"",""display_url"":""abc.net.au/news/2016-10-2…"",""indices"":[112,135]}]}"
7.88936E+17,Paul_Karp,"@jamesmassola Feb 11 weekend: eat #smashedavo, vote in #plebiscite, attend auction, let off rapid fire #Adler. #auspol will finally break.",Thu Oct 20 02:51:04 +0000 2016,20/10/16 3:51,,en,17774061,jamesmassola,361514032,7.88935E+17,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/720140008766607361/HceZZucb_normal.jpg,3687,2083,"Canberra City, Canberra",http://twitter.com/Paul_Karp/statuses/788935535603556352,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[34,45]},{""text"":""plebiscite"",""indices"":[55,66]},{""text"":""Adler"",""indices"":[103,109]},{""text"":""auspol"",""indices"":[111,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""jamesmassola"",""name"":""James Massola"",""id"":17774061,""id_str"":""17774061"",""indices"":[0,13]}],""urls"":[]}"
7.88935E+17,774melbourne,"RT @simonleobrown: Apartment boom makes growing your own #smashedavo easier, but it's still harder for renters. https://t.co/HOhPYiQdKH @ab…",Thu Oct 20 02:49:00 +0000 2016,20/10/16 3:49,,en,,,16093222,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1378166982/774_Twitter_normal.jpg,170841,2726,"Melbourne, Australia",http://twitter.com/774melbourne/statuses/788935016914882561,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[57,68]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simonleobrown"",""name"":""Simon Leo Brown"",""id"":123155050,""id_str"":""123155050"",""indices"":[3,17]}],""urls"":[{""url"":""https://t.co/HOhPYiQdKH"",""expanded_url"":""http://www.abc.net.au/news/2016-10-20/growing-avocados-easier-with-apartment-boom-but-renters-miss-out/7949070"",""display_url"":""abc.net.au/news/2016-10-2…"",""indices"":[112,135]}]}"
7.88935E+17,simonleobrown,"Apartment boom makes growing your own #smashedavo easier, but it's still harder for renters. https://t.co/HOhPYiQdKH @abcnews @774melbourne",Thu Oct 20 02:47:44 +0000 2016,20/10/16 3:47,,en,,,123155050,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/587856858473308160/nerblUTr_normal.jpg,550,948,Melbourne,http://twitter.com/simonleobrown/statuses/788934697069875200,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[38,49]}],""symbols"":[],""user_mentions"":[{""screen_name"":""abcnews"",""name"":""ABC News"",""id"":2768501,""id_str"":""2768501"",""indices"":[117,125]},{""screen_name"":""774melbourne"",""name"":""ABC Radio Melbourne"",""id"":16093222,""id_str"":""16093222"",""indices"":[126,139]}],""urls"":[{""url"":""https://t.co/HOhPYiQdKH"",""expanded_url"":""http://www.abc.net.au/news/2016-10-20/growing-avocados-easier-with-apartment-boom-but-renters-miss-out/7949070"",""display_url"":""abc.net.au/news/2016-10-2…"",""indices"":[93,116]}]}"
7.88932E+17,CMincham,RT @McCrindleRsrch: Catch @MarkMcCrindle and @BernardSalt discussing #GenY livability and all things #smashedavo on @TDEon7 this afternoon.,Thu Oct 20 02:37:09 +0000 2016,20/10/16 3:37,,en,,,2240766774,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/757333252227031040/vH8WVqzk_normal.jpg,759,129,,http://twitter.com/CMincham/statuses/788932035125518336,"{""hashtags"":[{""text"":""GenY"",""indices"":[69,74]},{""text"":""smashedavo"",""indices"":[101,112]}],""symbols"":[],""user_mentions"":[{""screen_name"":""McCrindleRsrch"",""name"":""McCrindle Research"",""id"":530925445,""id_str"":""530925445"",""indices"":[3,18]},{""screen_name"":""MarkMcCrindle"",""name"":""Mark McCrindle"",""id"":41960265,""id_str"":""41960265"",""indices"":[26,40]},{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[45,57]},{""screen_name"":""TDEon7"",""name"":""The Daily Edition"",""id"":1417415106,""id_str"":""1417415106"",""indices"":[116,123]}],""urls"":[]}"
7.8893E+17,WB_GabbaCentral,Funny; or no? #smashedavo #smashedavogate #avogate @i_zzzzzz https://t.co/1S7z4GJS5T,Thu Oct 20 02:30:09 +0000 2016,20/10/16 3:30,,en,,,2213992004,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://pbs.twimg.com/profile_images/655727012905029632/8a13yJ0E_normal.jpg,43,82,Woolloongabba Central,http://twitter.com/WB_GabbaCentral/statuses/788930271919869953,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[14,25]},{""text"":""smashedavogate"",""indices"":[26,41]},{""text"":""avogate"",""indices"":[42,50]}],""symbols"":[],""user_mentions"":[{""screen_name"":""i_zzzzzz"",""name"":""Web Goof"",""id"":10448062,""id_str"":""10448062"",""indices"":[51,60]}],""urls"":[{""url"":""https://t.co/1S7z4GJS5T"",""expanded_url"":""http://fb.me/8dELjwP6X"",""display_url"":""fb.me/8dELjwP6X"",""indices"":[61,84]}]}"
7.8893E+17,cathymhall,Love this #smashedavo https://t.co/LgsTmGAWLN,Thu Oct 20 02:28:37 +0000 2016,20/10/16 3:28,,en,,,366679546,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://pbs.twimg.com/profile_images/537429112571174912/n0qgCumV_normal.jpeg,346,1458,,http://twitter.com/cathymhall/statuses/788929886308237313,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[10,21]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/LgsTmGAWLN"",""expanded_url"":""http://fb.me/81RGMEuwH"",""display_url"":""fb.me/81RGMEuwH"",""indices"":[22,45]}]}"
7.88927E+17,Xtrackka,"1.Nextflix/Stan/Foxtel subscription2.Mobile phone &amp; data plan3.Craft beerHabits more costly than #smashedavo.",Thu Oct 20 02:18:11 +0000 2016,20/10/16 3:18,,en,,,102023083,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/721657529806118912/ROan_hk5_normal.jpg,417,223,Melbourne,http://twitter.com/Xtrackka/statuses/788927262674399232,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[104,115]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
7.88925E+17,dmcahill,"It's not the #smashedavo, here's a look at why first-time buyers struggle to afford a house https://t.co/FHpGEDGKn7 #affordablehousing",Thu Oct 20 02:10:59 +0000 2016,20/10/16 3:10,,en,,,20054890,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/735233508164018176/pLLv69v2_normal.jpg,586,2188,"Melbourne, Australia",http://twitter.com/dmcahill/statuses/788925451225800705,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[13,24]},{""text"":""affordablehousing"",""indices"":[116,134]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/FHpGEDGKn7"",""expanded_url"":""http://tinyurl.com/jrro5c9"",""display_url"":""tinyurl.com/jrro5c9"",""indices"":[92,115]}]}"
7.88922E+17,ash_p_ash,RT @TheSassyRed: Coles magazine working hard to send us young folk into further Avocado debt. It's all a conspiracy. #smashedavo https://t.…,Thu Oct 20 01:55:22 +0000 2016,20/10/16 2:55,,en,,,153410226,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/568350528795471872/pTvzXt8G_normal.jpeg,122,295,,http://twitter.com/ash_p_ash/statuses/788921521330806784,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[117,128]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TheSassyRed"",""name"":""Eleanor Howlett"",""id"":498307079,""id_str"":""498307079"",""indices"":[3,15]}],""urls"":[]}"
7.8892E+17,viralphd,RT @LSHennessy: Very good point. #smashedavo #millennials #HousingCrisis https://t.co/yOlEwVod6O,Thu Oct 20 01:50:51 +0000 2016,20/10/16 2:50,,en,,,7.76774E+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/776775954853048321/kQRi9wso_normal.jpg,44,152,Australia,http://twitter.com/viralphd/statuses/788920382078062592,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[33,44]},{""text"":""millennials"",""indices"":[45,57]},{""text"":""HousingCrisis"",""indices"":[58,72]}],""symbols"":[],""user_mentions"":[{""screen_name"":""LSHennessy"",""name"":""Luke Hennessy"",""id"":404042233,""id_str"":""404042233"",""indices"":[3,14]}],""urls"":[{""url"":""https://t.co/yOlEwVod6O"",""expanded_url"":""https://twitter.com/i_zzzzzz/status/787752531162169345"",""display_url"":""twitter.com/i_zzzzzz/statu…"",""indices"":[73,96]}]}"
7.88916E+17,PlasticFreeJuly,Making #smashedavo with farmers markets ingredients means brekky is #plasticfree and at $2.20 there's money for the… https://t.co/TgJZLq4B7V,Thu Oct 20 01:32:35 +0000 2016,20/10/16 2:32,,en,,,1229187248,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/3322469949/667ce94249ec3574cd1a98f7d08efac2_normal.jpeg,2131,474,"Perth, WA",http://twitter.com/PlasticFreeJuly/statuses/788915787805315072,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[7,18]},{""text"":""plasticfree"",""indices"":[68,80]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/TgJZLq4B7V"",""expanded_url"":""https://twitter.com/i/web/status/788915787805315072"",""display_url"":""twitter.com/i/web/status/7…"",""indices"":[117,140]}]}"
7.88915E+17,yaynadja,Eating smashed av &amp; coffee at home so I can afford to buy multiple properties like a boomer! __ #smashedavo https://t.co/eUAfFSZSDC,Thu Oct 20 01:29:05 +0000 2016,20/10/16 2:29,,en,,,20828759,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i_S</a>",http://pbs.twimg.com/profile_images/715734789144190976/1oX4nurA_normal.jpg,548,490,Here.,http://twitter.com/yaynadja/statuses/788914905483124736,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[99,110]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":788914826168762400,""id_str"":""788914826168762368"",""indices"":[111,134],""media_url"":""http://pbs.twimg.com/media/CvLJ2sPUAAAgL75.jpg"",""media_url_https"":""https://pbs.twimg.com/media/CvLJ2sPUAAAgL75.jpg"",""url"":""https://t.co/eUAfFSZSDC"",""display_url"":""pic.twitter.com/eUAfFSZSDC"",""expanded_url"":""https://twitter.com/yaynadja/status/788914905483124736/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""}}}]}"
7.88914E+17,Shungu_Patsika,Are millennials actually bad at saving or are houses just unaffordable? #SmashedAvo or #HousePrices? https://t.co/rM70vnqSLS,Thu Oct 20 01:25:23 +0000 2016,20/10/16 2:25,,en,,,25923783,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/534475332443574272/9ZWps8Ob_normal.jpeg,59,30,"Melbourne, VIC",http://twitter.com/Shungu_Patsika/statuses/788913976293732353,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[72,83]},{""text"":""HousePrices"",""indices"":[87,99]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/rM70vnqSLS"",""expanded_url"":""https://www.theguardian.com/news/datablog/2016/oct/18/are-millennials-actually-bad-at-saving-or-are-houses-just-unaffordable?CMP=share_btn_tw"",""display_url"":""theguardian.com/news/datablog/…"",""indices"":[101,124]}]}"
7.88911E+17,lawksland,Just when you thought it was safe to eat that #smashedavo https://t.co/8y35B9POei,Thu Oct 20 01:14:30 +0000 2016,20/10/16 2:14,,en,,,808312778,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/508790562887970816/2Vt2_oOo_normal.jpeg,388,347,Sydney,http://twitter.com/lawksland/statuses/788911237681729536,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[46,57]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/8y35B9POei"",""expanded_url"":""http://mobile.abc.net.au/news/2016-10-19/consumers-warned-to-be-on-lookout-for-black-market-avocados/7947642?pfmredir=sm"",""display_url"":""mobile.abc.net.au/news/2016-10-1…"",""indices"":[58,81]}]}"
7.8891E+17,TwitchyCorner,"How apt the word 'avocado' originally meant testicle/s. Balls to #smashedavo, the property market and overcharged, rebranded babyfood .",Thu Oct 20 01:10:47 +0000 2016,20/10/16 2:10,,en,,,142968805,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/616767605085356033/uWJijWxV_normal.jpg,1769,1758,"Melbourne, Australia",http://twitter.com/TwitchyCorner/statuses/788910299600392192,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[65,76]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
7.8891E+17,bprophetable,"RT @_ALRAR_: The experience is too remote for people down south, where housing problems are about #smashedavo not unhealthy housing conditi…",Thu Oct 20 01:08:06 +0000 2016,20/10/16 2:08,,en,,,987844879,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/505494197718093825/3ome_-is_normal.jpeg,1590,4985,active locally globally,http://twitter.com/bprophetable/statuses/788909625944846337,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[98,109]}],""symbols"":[],""user_mentions"":[{""screen_name"":""_ALRAR_"",""name"":""ALRAR"",""id"":4872357853,""id_str"":""4872357853"",""indices"":[3,11]}],""urls"":[]}"
7.88909E+17,hyacinth74,@tellable I saw all the fuss about this yesterday and thought of you. #diyavo #smashedavo xxx,Thu Oct 20 01:05:19 +0000 2016,20/10/16 2:05,,en,143533531,tellable,337663519,7.88851E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1646058974/image_normal.jpg,34,117,,http://twitter.com/hyacinth74/statuses/788908926058106881,"{""hashtags"":[{""text"":""diyavo"",""indices"":[70,77]},{""text"":""smashedavo"",""indices"":[78,89]}],""symbols"":[],""user_mentions"":[{""screen_name"":""tellable"",""name"":""ellis myth"",""id"":143533531,""id_str"":""143533531"",""indices"":[0,9]}],""urls"":[]}"
7.88908E+17,SHJones208,I'd have to give up more than #SmashedAvo to buy a house!! $20 twice a week only gets me a $2080 __,Thu Oct 20 01:03:33 +0000 2016,20/10/16 2:03,,en,,,326283986,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/787957023954472960/r8Zn3rVh_normal.jpg,2060,2138,Melbourne,http://twitter.com/SHJones208/statuses/788908479658401792,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[30,41]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
7.88908E+17,y_waterhouse,"RT @CamillaBaker1: Why didn't anyone tell me avocado would be my undoing?:https://t.co/bHRbOAzdeC #smashedavo",Thu Oct 20 01:03:17 +0000 2016,20/10/16 2:03,,en,,,26719862,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/790026299183988736/gwbIAS-G_normal.jpg,44,108,Australia,http://twitter.com/y_waterhouse/statuses/788908413585547264,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[99,110]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CamillaBaker1"",""name"":""Camilla Baker"",""id"":448278028,""id_str"":""448278028"",""indices"":[3,17]}],""urls"":[{""url"":""https://t.co/bHRbOAzdeC"",""expanded_url"":""http://www.sbs.com.au/comedy/article/2016/10/17/i-stopped-eating-smashed-avocado-and-now-i-own-castle?cid=trending"",""display_url"":""sbs.com.au/comedy/article…"",""indices"":[75,98]}]}"
7.88908E+17,NZrec,RT @HomeBuyerClub: 25 avocado recipes that are almost as good as owning a house #smashedavo https://t.co/3IifGIi5H4,Thu Oct 20 01:03:03 +0000 2016,20/10/16 2:03,,en,,,423112332,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/378800000450063443/5c429cd3d0d8689b9b30b15c6219b720_normal.jpeg,995,1395,Auckland,http://twitter.com/NZrec/statuses/788908354269622272,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[80,91]}],""symbols"":[],""user_mentions"":[{""screen_name"":""HomeBuyerClub"",""name"":""1st Home Buyers Club"",""id"":1839661350,""id_str"":""1839661350"",""indices"":[3,17]}],""urls"":[{""url"":""https://t.co/3IifGIi5H4"",""expanded_url"":""http://www.goodfood.com.au/recipes/recipe-collections/25-avocado-recipes-that-are-almost-as-good-as-owning-a-house-20161018-gs4n79"",""display_url"":""goodfood.com.au/recipes/recipe…"",""indices"":[92,115]}]}"
7.88908E+17,maire19,RT @DrRimmer: #Shotguns and #smashedavo - the Turnbull Government lost control of the policy agenda this week @davpope https://t.co/Mxm3NQe…,Thu Oct 20 01:01:26 +0000 2016,20/10/16 2:01,,en,,,20292607,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/790022229371133952/lbYtE048_normal.jpg,260,807,"Adelaide, Australia",http://twitter.com/maire19/statuses/788907947552219136,"{""hashtags"":[{""text"":""Shotguns"",""indices"":[14,23]},{""text"":""smashedavo"",""indices"":[28,39]}],""symbols"":[],""user_mentions"":[{""screen_name"":""DrRimmer"",""name"":""Matthew Rimmer"",""id"":51002583,""id_str"":""51002583"",""indices"":[3,12]},{""screen_name"":""davpope"",""name"":""David Pope"",""id"":246532728,""id_str"":""246532728"",""indices"":[110,118]}],""urls"":[]}"
7.88908E+17,garden_naoms,"""Smashed avocado"" is for those who are too lazy to learn to spell ""guacamole"" ______ #smashedavo #auspol",Thu Oct 20 01:00:03 +0000 2016,20/10/16 2:00,,en,,,1636338612,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/378800000233903649/bbca79ab5c58d453e0c8a26995890627_normal.jpeg,149,197,"Perth (arse end), Australia",http://twitter.com/garden_naoms/statuses/788907599588564992,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[82,93]},{""text"":""auspol"",""indices"":[94,101]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
7.88907E+17,kesaust,"Avocados at ease, time for the policy debate on housing, Bernard Salt w Steve Martin on @abcballarat. https://t.co/wvcOiZRY3k #smashedavo",Thu Oct 20 00:57:11 +0000 2016,20/10/16 1:57,,en,,,148333522,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/651167735771082752/oOASn34A_normal.jpg,1382,2522,,http://twitter.com/kesaust/statuses/788906875894976512,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[127,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""abcballarat"",""name"":""ABC Ballarat"",""id"":22886809,""id_str"":""22886809"",""indices"":[88,100]}],""urls"":[{""url"":""https://t.co/wvcOiZRY3k"",""expanded_url"":""https://soundcloud.com/abc-radio-victoria/bernard-salt-avocado-on-toast"",""display_url"":""soundcloud.com/abc-radio-vict…"",""indices"":[103,126]}]}"
